PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20240522;05;2024;7788833;1;1;01;;1;600.74689101;27;2;1;4;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;4;1;;;35000000;300000;;;;;;;;;;1;;;2
20240522;05;2024;7788834;1;1;01;;1;1138.0268999;27;1;1;2;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;4;3;;;;;250000;;;;;;;;;1;;;4
20240522;05;2024;7788835;1;1;01;;1;384.88098056;27;2;1;4;1;1;2;1;1;1;1;1;3;1;1;1;1;1;3;4;1;;;20000000;200000;;;;;;;;;;1;;;2
20240522;05;2024;7788836;1;1;01;;1;714.44245853;27;1;1;2;1;1;2;1;1;1;1;1;4;3;1;1;1;1;3;4;1;;;40000000;200000;;;1;;;;;;;;;;3
20240522;05;2024;7788837;1;1;01;;1;571.32786147;27;1;1;2;1;1;2;1;1;1;1;1;5;3;1;1;1;1;1;4;1;;;30000000;400000;;;1;;;;;;;;;;3
20240522;05;2024;7788838;1;1;01;;1;407.96973682;27;1;1;2;1;1;2;1;1;1;1;1;3;2;1;1;1;1;3;4;3;;;;;300000;;;;;;;;;1;;;3
20240522;05;2024;7788839;1;1;01;;1;534.51283105;27;1;1;4;1;1;2;1;1;1;1;1;4;2;1;1;1;1;3;4;4;;;;300000;;;;;;;;;;1;;;2
20240522;05;2024;7788840;1;1;01;;1;958.09727241;27;1;1;2;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;4;1;;;20000000;250000;;;1;;;;;;;;;;3
20240522;05;2024;7788841;1;1;01;;1;905.74720026;27;2;1;4;1;1;2;1;1;1;1;1;3;2;1;1;1;1;3;4;3;;;;;250000;;;;;;;;;1;;;3
20240522;05;2024;7788842;1;1;01;;1;407.96973682;27;1;1;2;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;4;1;;;30000000;300000;;;;;;;;;;1;;;3
20240522;05;2024;7788843;1;1;01;;1;682.6669216;27;1;1;2;1;1;2;2;1;1;1;1;3;2;2;1;1;1;3;4;1;;;35000000;240000;;;;;;;;;;1;;;2
20240522;05;2024;7788844;1;1;01;;1;983.70757014;27;1;1;2;1;1;2;2;1;1;1;1;3;2;3;1;1;1;1;4;4;;;;100000;;;;;;;;;;1;;;2
20240522;05;2024;7788845;1;1;01;;1;621.11330976;27;1;1;2;1;1;2;2;1;1;1;1;3;1;3;1;1;1;6;;1;;;15000000;250000;;;;;;;;;;1;;;1
20240522;05;2024;7788846;1;1;01;;1;1229.2222186;27;1;1;4;1;1;2;2;1;1;1;1;5;4;3;1;1;1;1;4;4;;;;300000;;;;;;;;;;1;;;4
20240522;05;2024;7788847;1;1;01;;1;1003.0209591;27;1;1;2;1;1;2;2;1;1;1;1;4;1;3;1;1;1;1;4;1;;;20000000;200000;;;;;;;;;;1;;;2
20240522;05;2024;7788848;1;1;01;;1;621.11330976;27;1;1;2;1;1;2;2;1;1;1;1;4;1;3;1;1;1;1;4;1;;;40000000;200000;;;1;;;;;;;;;;1
20240522;05;2024;7788849;1;1;01;;1;1109.8652357;27;1;1;2;1;1;2;2;1;1;1;1;3;1;3;1;1;1;1;4;4;;;;200000;;;;;;;;;;1;;;2
20240522;05;2024;7788850;1;1;01;;1;400.98265204;27;1;1;4;1;1;2;2;1;1;1;1;4;2;3;1;1;1;1;4;1;;;70000000;350000;;;;;;;;;;1;;;2
20240522;05;2024;7788852;1;1;01;;1;1011.8426179;27;1;1;4;1;1;2;2;1;1;1;1;4;3;2;1;1;1;1;4;1;;;50000000;300000;;;;;;;;;;1;;;4
20240522;05;2024;7788853;1;1;01;;1;1463.24858;27;1;1;2;1;1;2;2;1;1;1;1;4;1;2;1;1;1;3;4;1;;;28000000;190000;;;;;;;;;;1;;;4
20240522;05;2024;7788854;1;1;01;;2;1942.9241189;27;1;1;2;1;1;2;2;1;1;2;1;3;2;2;1;1;5;3;4;3;;;;;300000;;;;;;;;;1;;;2
20240522;05;2024;7788855;1;1;01;;2;1223.9140074;27;1;5;3;1;1;2;2;1;1;2;1;2;1;3;1;1;5;4;4;3;;;;;120000;;;;;;;;;1;;;1
20240522;05;2024;7788856;1;1;01;;2;623.89513151;27;1;1;2;1;1;2;2;1;1;2;1;3;1;3;1;1;5;1;4;4;;;;250000;;;;;;;;;;1;;;2
20240522;05;2024;7788857;1;1;01;;2;1108.3867079;27;1;5;3;1;1;2;2;1;1;2;1;3;1;3;1;1;5;6;;4;;;;100000;;;;;;;;;;1;;;1
20240522;05;2024;7788858;1;1;01;;2;1468.6968089;27;1;5;3;1;9;2;2;2;;2;1;2;1;6;;3;5;5;5;5;;;;20000;;;;;;;;;;1;;;1
20240522;05;2024;7788859;1;1;01;;2;1670.6429329;27;1;5;3;1;9;2;2;2;;2;1;1;1;6;;4;5;6;;5;;;;10000;;;;;;;;;;1;;;1
20240522;05;2024;7788860;1;1;01;;2;1670.6429329;27;1;5;3;1;9;2;2;2;;2;1;1;1;6;;4;5;6;;5;;;;20000;;;;;;;;;;1;;;1
20240522;05;2024;7788861;1;1;01;;2;1468.6968089;27;1;5;3;1;9;2;2;2;;2;1;1;1;6;;3;5;2;4;5;;;;60000;;;;;;;;;;1;;;1
20240522;05;2024;7788862;1;1;01;;2;1209.1491358;27;1;1;2;1;1;2;2;1;1;2;1;4;1;3;1;1;5;1;4;4;;;;400000;;;;;;;;;;1;;;1
20240522;05;2024;7788863;1;1;01;;2;1279.8743157;27;1;1;2;1;1;2;2;1;1;2;1;4;2;3;1;1;5;1;4;4;;;;200000;;;;;;;;;;1;;;3
20240522;05;2024;7788864;1;1;01;;2;1445.0935735;27;1;1;2;1;1;2;2;1;1;2;1;3;1;3;1;1;5;5;5;4;;;;100000;;;;;;;;;;1;;;1
20240522;05;2024;7788865;1;1;01;;1;623.39366749;27;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;4;4;;;;300000;;;;;;;;;;1;;;1
20240522;05;2024;7788866;1;1;01;;1;494.13604655;27;2;1;2;1;1;2;1;1;1;1;1;4;2;1;1;1;1;1;4;4;;;;300000;;;;;;;;;;1;;;3
20240522;05;2024;7788867;1;1;01;;1;623.39366749;27;1;1;4;1;1;2;1;1;1;1;1;5;1;1;1;1;1;1;4;4;;;;300000;;;;;;;;;;1;;;1
20240522;05;2024;7788868;1;1;01;;1;775.99616381;27;1;1;4;1;1;2;1;1;1;1;1;5;3;1;1;1;1;1;4;4;;;;400000;;;;;;;;;;1;;;3
20240522;05;2024;7788869;1;1;01;;1;1087.5041005;27;1;1;2;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;4;3;;;;;320000;;;;;;;;;1;;;4
20240522;05;2024;7788870;1;1;01;;1;556.78419902;27;1;1;2;1;1;2;1;1;1;1;1;4;2;1;1;1;1;3;4;4;;;;350000;;;1;;;;1;;;;;;2
20240522;05;2024;7788871;1;1;01;;1;1470.2697242;27;1;1;4;1;1;2;1;1;1;1;1;4;3;1;1;1;1;1;4;4;;;;300000;;;;;;;;;;1;;;7
20240522;05;2024;7788872;1;1;01;;1;556.78419902;27;1;1;4;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;4;3;;;;;200000;;1;;;;;;;;;;2
20240520;05;2024;7788873;1;1;01;05;1;1113.4765732;05;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;2;;1500000;200000000;1200000;;;1;;;;;;;;;;1
20240520;05;2024;7788874;1;1;01;05;1;708.93569962;05;2;1;4;1;3;1;1;1;2;1;1;5;4;1;1;1;1;1;3;1;;;98;1000000;;;1;;;;;;;;;;7
20240520;05;2024;7788875;1;1;01;05;1;1296.1041146;05;2;1;4;1;2;1;1;1;1;1;1;3;2;1;1;1;1;1;3;5;;;;500000;;;1;;;;;;;;;;4
20240520;05;2024;7788876;1;1;01;05;1;815.55681532;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;650000;;1;;;;;1;;;;;2
20240521;05;2024;7788877;1;1;01;05;1;1121.6751679;05;2;1;4;1;3;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;3
20240521;05;2024;7788879;1;1;01;05;1;1007.2568705;05;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;1
20240521;05;2024;7788880;1;1;01;05;1;1045.6724097;05;2;1;4;1;3;2;1;1;2;1;1;3;1;1;1;1;1;1;4;3;;;;;800000;;1;;;;;;;;;;2
20240521;05;2024;7788881;1;1;01;05;1;1007.1786457;05;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;720000;;1;;;;;1;;;;;4
20240521;05;2024;7788882;1;1;01;05;1;680.82400389;05;2;1;2;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;2;;500000;100000000;550000;;;1;;;;;;;;;;3
20240521;05;2024;7788883;1;1;01;05;1;665.910461;05;2;1;4;1;2;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;3
20240521;05;2024;7788884;1;1;01;05;1;1372.7421029;05;2;1;4;1;2;1;1;1;2;1;1;5;4;1;1;1;1;1;3;1;;;98;900000;;;1;;;;;1;;;;;4
20240521;05;2024;7788885;1;1;01;05;1;1231.0917306;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20240521;05;2024;7788886;1;1;01;05;1;1370.9363164;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;3
20240521;05;2024;7788887;1;1;01;05;1;1230.9961225;05;2;1;4;1;2;1;1;1;2;1;1;3;3;1;1;1;1;1;3;3;;;;;1500000;;1;;;;;;;;;;4
20240521;05;2024;7788888;1;1;01;05;1;1362.3036218;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;610000;;1;;;;;;;;;;3
20240521;05;2024;7788889;1;1;01;05;1;1468.238445;05;2;1;4;1;2;1;1;1;2;1;1;5;3;1;1;1;1;1;3;1;;;190000000;800000;;;1;;;;;;;;;;6
20240521;05;2024;7788890;1;1;01;05;1;1322.2534307;05;2;1;2;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;420000;;1;;;;;;;;;;1
20240521;05;2024;7788891;1;1;01;05;1;865.47497281;05;3;1;4;1;3;2;1;1;2;1;1;1;1;1;2;1;1;1;4;3;;;;;1300000;;1;;;;;;;;;;1
20240521;05;2024;7788892;1;1;01;05;1;910.51004948;05;3;1;4;1;3;2;1;1;2;1;1;1;1;1;2;1;1;1;4;3;;;;;450000;;;;;;;;;1;;;1
20240521;05;2024;7788893;1;1;01;05;1;889.69834398;05;3;1;4;1;3;2;1;1;2;1;1;1;1;1;2;1;1;1;4;3;;;;;470000;;;;;;;;;1;;;2
20240521;05;2024;7788894;1;1;01;05;1;1359.0570078;05;2;1;4;1;5;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;2500000;;1;;;;;1;;;;;2
20240521;05;2024;7788895;1;1;01;05;1;653.80822272;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;180000;;1;;;;;;;;;;4
20240521;05;2024;7788896;1;1;01;05;1;1251.1168261;05;2;1;4;1;2;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;160000000;700000;;;1;;;;;;;;;;2
20240521;05;2024;7788897;1;1;01;05;1;776.21289291;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;2;1;3;3;;;;;700000;;1;;;;;;;;;;2
20240521;05;2024;7788898;1;1;01;05;1;1748.3534296;05;2;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;98;500000;;;1;;;;1;;;;;;3
20240521;05;2024;7788899;1;1;01;05;1;1151.4316833;05;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;60000000;550000;;;;;;;;;;1;;;3
20240521;05;2024;7788900;1;1;01;05;1;1141.9024597;05;2;1;4;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;400000;;;;;;;;;1;;;5
20240521;05;2024;7788901;1;1;01;05;1;995.70510569;05;1;1;2;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;50000000;500000;;;1;;;;;;1;;;CREDITO EDUCATIVO;3
20240521;05;2024;7788902;1;1;01;05;1;1087.2456063;05;2;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;2
20240521;05;2024;7788903;1;1;01;05;1;1209.052333;05;2;1;4;1;1;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;150000000;400000;;;1;;;;1;;;;;;2
20240521;05;2024;7788904;1;1;01;05;1;1192.8608303;05;2;1;2;1;1;2;1;1;2;1;1;4;4;1;1;1;1;1;4;1;;;80000000;700000;;;1;;;;;;;;;;9
20240521;05;2024;7788905;1;1;01;05;1;1594.9684944;05;2;1;4;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;4;3;;;;;550000;;1;;;;;;;;;;3
20240521;05;2024;7788906;1;1;01;05;1;1519.7751234;05;1;1;4;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;2
20240521;05;2024;7788907;1;1;01;05;1;4404.6925641;05;2;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;150000000;800000;;;;;;;;;;1;;;8
20240521;05;2024;7788908;1;1;01;05;1;2427.7878236;05;2;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;4;;;;800000;;;;;;;;;;1;;;2
20240521;05;2024;7788909;1;1;01;05;1;1041.5255804;05;2;1;4;1;4;1;1;1;2;1;1;5;2;1;1;1;1;1;3;1;;;450000000;1600000;;;1;;;;;;;;;;3
20240521;05;2024;7788910;1;1;01;05;1;7405.0406036;05;2;1;4;1;4;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;400000000;3000000;;;1;;;;;1;;;;;4
20240521;05;2024;7788911;1;1;01;05;1;1851.2601509;05;2;1;4;1;4;1;1;1;3;1;1;5;3;1;1;1;1;1;3;2;;1800000;350000000;2300000;;;1;;1;;;1;;;;;3
20240521;05;2024;7788912;1;1;01;05;1;1092.8222849;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;1780000;;1;;;;;;;;;;3
20240521;05;2024;7788914;1;1;01;05;1;1133.1143193;05;2;1;4;1;4;1;1;1;2;1;2;4;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;1
20240521;05;2024;7788914;2;2;01;05;1;1133.1143193;05;2;1;4;1;4;1;1;1;2;1;2;4;1;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;1
20240521;05;2024;7788915;1;1;01;05;1;1219.7145223;05;3;1;4;1;4;1;1;1;2;1;1;1;1;1;2;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;1
20240521;05;2024;7788916;1;1;01;05;1;1219.7145223;05;3;1;4;1;4;1;1;1;2;1;1;1;1;1;2;1;1;1;3;3;;;;;950000;;;;;;;;;1;;;1
20240521;05;2024;7788917;1;1;01;05;1;1066.4332116;05;3;1;4;1;4;1;1;1;2;1;1;2;1;1;2;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;1
20240521;05;2024;7788918;1;1;01;05;1;1407.5064294;05;1;1;2;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;4;1;;;50000000;500000;;;1;;;;;;;;;;2
20240521;05;2024;7788919;1;1;01;05;1;1617.4967269;05;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;4
20240521;05;2024;7788920;1;1;01;05;1;1576.6824387;05;1;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;120000000;600000;;;1;;;;;;;;;;2
20240521;05;2024;7788921;1;1;01;05;1;1585.2567131;05;2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;3;4;4;;;;500000;;;1;;;;;;;;;;3
20240521;05;2024;7788922;1;1;01;05;1;3896.7557315;05;2;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;120000000;600000;;;;;;;;;;1;;;1
20240521;05;2024;7788923;1;1;01;05;1;1487.5351095;05;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;4;3;;;;;200000;;1;;;;;;;;;;1
20240521;05;2024;7788924;1;1;01;05;1;3844.3656459;05;2;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;385000000;2850000;;;1;;;;;1;;;;;2
20240521;05;2024;7788925;1;1;01;05;1;2724.7119349;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;1800000;;1;;;1;;;;;;;2
20240521;05;2024;7788926;1;1;01;05;1;3896.7557315;05;2;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;135000000;700000;;;;;;;;;;1;;;1
20240521;05;2024;7788927;1;1;01;05;1;1660.4500841;05;2;1;4;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;4;1;;;50000000;600000;;;1;;;;;;;;;;4
20240521;05;2024;7788928;1;1;01;05;1;3127.7336227;05;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;3;3;3;;;;;700000;;1;;;;;;;;;;7
20240521;05;2024;7788929;1;1;01;05;1;1564.9391475;05;2;1;4;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;400000;;1;;;;;;;;;;1
20240521;05;2024;7788930;1;1;01;05;1;4126.1157392;05;2;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;420000000;2800000;;;1;;;;;1;;;;;1
20240521;05;2024;7788931;1;1;01;05;1;1612.1398676;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;3
20240521;05;2024;7788932;1;1;01;05;1;882.94216568;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;98;1800000;;;1;;;;;;;;;;2
20240521;05;2024;7788933;1;1;01;05;1;1549.801851;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;120000000;700000;;;1;;;;1;;;;;;2
20240521;05;2024;7788934;1;1;01;05;1;845.63547154;05;2;1;4;1;4;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;100000000;5000000;;;1;;;;;1;;;;;2
20240521;05;2024;7788935;1;1;01;05;1;833.01966133;05;2;1;4;1;4;2;1;1;2;1;1;1;1;1;1;1;1;1;4;3;;;;;1200000;;1;;;;;;;;;;1
20240521;05;2024;7788936;1;1;01;05;1;1559.7692056;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;730000;;1;;;;;;;;;;2
20240521;05;2024;7788937;1;1;01;05;1;882.94216568;05;2;1;4;1;4;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;2100000;;1;;;;;;;;;;2
20240521;05;2024;7788938;1;1;01;05;1;892.98770316;05;2;1;4;1;2;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240521;05;2024;7788939;1;1;01;05;1;671.86028209;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;5
20240521;05;2024;7788940;1;1;01;05;1;924.28384397;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;4
20240521;05;2024;7788941;1;1;01;05;1;804.28938823;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;2
20240521;05;2024;7788942;1;1;01;05;1;1485.0067785;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;1090000;;1;;;;;;;;;;4
20240521;05;2024;7788943;1;1;01;05;1;873.81087355;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;520000;;1;;;;;;;;;;2
20240521;05;2024;7788944;1;1;01;05;1;1569.4103189;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;2
20240521;05;2024;7788945;1;1;01;05;1;3356.0491131;05;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;1;;;;;3
20240521;05;2024;7788946;1;1;01;05;1;3402.2411555;05;2;1;4;1;1;1;1;1;3;1;2;4;3;1;1;1;1;1;3;1;;;150000000;700000;;;1;;;;;;;;;;2
20240521;05;2024;7788946;2;2;01;05;1;3402.2411555;05;2;1;4;1;1;1;1;1;3;1;2;3;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;1;;;;;2
20240521;05;2024;7788947;1;1;01;05;1;1477.9754349;05;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;150000000;800000;;;1;;;;;;;;;;2
20240521;05;2024;7788948;1;1;01;05;1;1512.0407081;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;460000;;1;;;;;;;;;;3
20240521;05;2024;7788949;1;1;01;05;1;1468.6189662;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;430000;;1;;;;;;;;;;4
20240521;05;2024;7788950;1;1;01;05;1;862.89333831;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240521;05;2024;7788951;1;1;01;05;1;1565.6122827;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;5
20240521;05;2024;7788952;1;1;01;05;1;1586.3691661;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;3
20240521;05;2024;7788953;1;1;01;05;1;894.25094145;05;2;1;4;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20240521;05;2024;7788954;1;1;01;05;1;1663.7109191;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;4
20240521;05;2024;7788955;1;1;01;05;1;1609.6516946;05;2;1;2;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;1
20240521;05;2024;7788956;1;1;01;05;1;1521.7030107;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;1;;;;;3
20240521;05;2024;7788957;1;1;01;05;1;907.12421718;05;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;480000;;1;;;;;;;;;;2
20240521;05;2024;7788958;1;1;01;05;1;3356.0491131;05;2;1;4;1;1;1;1;1;3;1;1;4;1;1;1;1;1;3;3;4;;;;500000;;;1;;;;;;;;;;3
20240521;05;2024;7788959;1;1;01;05;1;4553.9382719;05;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;98;800000;;;1;;;;;;;;;;5
20240521;05;2024;7788960;1;1;01;05;1;826.90623408;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;5
20240521;05;2024;7788961;1;1;01;05;1;5110.7065661;05;2;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;100000000;450000;;;1;;;;;;;;;;4
20240521;05;2024;7788962;1;1;01;05;1;1925.8193987;05;1;1;4;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;4;4;;;;200000;;;;;;;;;;1;;;2
20240521;05;2024;7788963;1;1;01;05;1;1477.9754349;05;2;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;12000000;700000;;;1;;;;;;;;;;4
20240521;05;2024;7788964;1;1;01;05;1;5440.7117305;05;2;1;4;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;5;;;;500000;;;;;;;;;;1;;;1
20240521;05;2024;7788965;1;1;01;05;1;1140.4348381;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;4
20240521;05;2024;7788966;1;1;01;08;1;779.22542184;08;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;700000;;1;;;;;;;;;;3
20240521;05;2024;7788967;1;1;01;08;1;1098.7095962;08;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;450000000;3000000;;;1;;;;1;1;;;;;5
20240521;05;2024;7788968;1;1;01;08;1;1130.6708386;08;1;1;4;1;4;1;1;1;3;1;1;5;4;1;1;1;1;3;3;1;;;400000000;2500000;;;1;;;;;1;;;;;5
20240521;05;2024;7788969;1;1;01;08;1;1099.4658434;08;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;3;3;1;;;420000000;3000000;;;1;;;;;1;;;;;2
20240521;05;2024;7788970;1;1;01;08;1;1067.7611235;08;2;1;4;1;2;1;1;1;3;1;2;4;2;1;2;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;4
20240521;05;2024;7788970;2;2;01;08;1;1067.7611235;08;2;1;4;1;2;1;1;1;3;1;2;2;1;1;2;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20240521;05;2024;7788971;1;1;01;08;1;514.00297215;08;1;1;4;1;1;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;400000000;12000000;;;1;;;;;;;;;;4
20240521;05;2024;7788972;1;1;01;08;1;554.37302935;08;2;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;250000000;800000;;;1;;;;;;;;;;3
20240521;05;2024;7788973;1;1;01;08;1;485.3713066;08;2;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;4
20240521;05;2024;7788974;1;1;01;08;1;595.86211928;08;2;1;2;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;3
20240521;05;2024;7788975;1;1;01;08;1;650.29798142;08;2;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;2;1;1;;;50000000;500000;;;;;;;;;;1;;;3
20240521;05;2024;7788976;1;1;01;08;1;1223.7012124;08;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;400000;;;1;;;;;1;;;;;5
20240521;05;2024;7788977;1;1;01;08;1;500.60326417;08;1;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;3;3;4;;;;800000;;;1;;;;;;;;;;2
20240521;05;2024;7788978;1;1;01;08;1;478.59910656;08;1;1;4;1;2;1;1;1;3;1;1;6;3;1;1;1;1;1;3;1;;;200000000;800000;;;1;;;;;1;;;;;4
