PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240522;05;2024;7788071;1;2;1;70;;1;915.12724708;47;1;;;;;;;;;1;120;0;5;1;9;2;3;;2;;.;2310;85;8544;
20240522;05;2024;7788073;1;1;1;70;;1;759.75513624;47;1;;;;;;;;;1;120;1;3;4;1;2;2;;2;;.;9111;81;8121;
20240522;05;2024;7788073;1;4;1;70;;1;759.75513624;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788074;1;1;1;70;;1;661.360045;47;1;;;;;;;;;1;120;1;5;2;10;2;3;;2;;.;2355;85;8530;
20240522;05;2024;7788077;1;4;1;70;;1;1184.024054;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788078;1;2;1;70;;1;915.12724708;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788082;1;1;1;70;;1;1314.2752377;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788082;1;4;1;70;;1;1314.2752377;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788082;1;5;1;70;;1;1314.2752377;47;;2;1;48;4;;;56;1300000;1;48;0;7;4;1;2;2;;2;;5120;5120;56;5611;
20240522;05;2024;7788083;1;3;1;70;;1;1272.9067914;47;1;;;;;;;;;1;36;0;8;2;10;2;2;;2;;.;2611;84;8412;
20240522;05;2024;7788084;1;1;1;70;;1;827.35580996;47;1;;;;;;;;;1;246;2;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788085;1;1;1;70;;1;620.07066711;47;1;;;;;;;;;1;354;2;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788085;1;3;1;70;;1;620.07066711;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788086;1;1;1;70;;1;591.01672315;47;1;;;;;;;;;1;48;1;8;4;1;2;2;;2;;.;5120;56;5619;
20240522;05;2024;7788086;1;3;1;70;;1;591.01672315;47;;2;1;48;4;;;55;1300000;1;48;0;7;4;1;2;2;;2;;5120;5120;56;5619;
20240522;05;2024;7788086;1;4;1;70;;1;591.01672315;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788087;1;1;1;70;;1;919.65267966;47;1;;;;;;;;;1;300;0;4;4;1;2;2;;2;;.;5223;47;4721;
20240522;05;2024;7788087;1;2;1;70;;1;919.65267966;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788087;1;3;1;70;;1;919.65267966;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788088;1;1;1;70;;1;1518.4982866;47;1;;;;;;;;;1;48;2;4;4;1;2;2;;2;;.;7112;41;4111;
20240522;05;2024;7788088;1;2;1;70;;1;1518.4982866;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788088;1;4;1;70;;1;1518.4982866;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788090;1;1;1;70;;1;1086.9547491;47;1;;;;;;;;;1;72;0;3;1;2;2;2;;2;;.;6122;01;0145;
20240522;05;2024;7788090;1;5;1;70;;1;1086.9547491;47;;2;1;20;1;;;48;1300000;1;5;0;8;1;6;2;2;;2;;5223;2351;85;8541;
20240522;05;2024;7788090;1;6;1;70;;1;1086.9547491;47;1;;;;;;;;;1;7;0;8;4;1;2;2;;2;;.;2422;94;9492;
20240522;05;2024;7788094;1;1;1;70;;1;1326.8250076;47;;1;1;5;4;;;40;1100000;1;28;1;3;1;3;2;2;;2;;9412;5230;47;4723;
20240522;05;2024;7788094;1;3;1;70;;1;1326.8250076;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788094;1;4;1;70;;1;1326.8250076;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788095;1;3;1;70;;1;629.88999931;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788096;1;2;1;70;;1;817.46904859;47;1;;;;;;;;;1;24;0;6;4;1;2;2;;2;;.;5120;56;5611;
20240522;05;2024;7788096;1;4;1;70;;1;817.46904859;47;1;;;;;;;;;1;24;0;2;1;4;2;2;;2;;.;2342;85;8530;
20240522;05;2024;7788097;1;2;1;70;;1;814.14345962;47;1;;;;;;;;;1;120;2;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788098;1;2;1;70;;1;626.69318891;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788098;1;3;1;70;;1;626.69318891;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788099;1;1;1;70;;1;687.44797126;47;1;;;;;;;;;1;9;2;3;4;1;2;2;;2;;.;9321;82;8292;
20240522;05;2024;7788099;1;2;1;70;;1;687.44797126;47;1;;;;;;;;;1;420;2;4;4;1;2;2;;2;;.;5223;47;4759;
20240522;05;2024;7788100;1;1;1;70;;1;732.10179767;47;1;;;;;;;;;1;30;2;4;4;1;2;2;;2;;.;7512;10;1081;
20240522;05;2024;7788100;1;2;1;70;;1;732.10179767;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788101;1;2;1;70;;1;796.64471841;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788102;1;1;1;70;;1;432.7614915;47;1;;;;;;;;;1;142;2;3;3;1;2;2;;2;;.;5311;97;9700;
20240522;05;2024;7788102;1;2;1;70;;1;432.7614915;47;1;;;;;;;;;1;17;2;5;7;5;2;3;;2;;.;9211;01;0122;
20240522;05;2024;7788102;1;7;1;70;;1;432.7614915;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788102;1;8;1;70;;1;432.7614915;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788105;1;1;1;70;;1;883.94186247;47;;2;1;104;1;;;48;1300000;1;48;0;9;1;3;2;2;;2;;5329;5329;47;4773;
20240522;05;2024;7788105;1;4;1;70;;1;883.94186247;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788106;1;4;1;70;;1;915.69496343;47;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;6223;03;0311;
20240522;05;2024;7788107;1;2;1;70;;1;788.3583057;47;1;;;;;;;;;1;48;0;9;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788110;1;3;1;70;;1;851.98600792;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788112;1;2;1;70;;1;820.01811067;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788115;1;1;1;70;;1;998.93013561;47;1;;;;;;;;;1;74;2;4;1;10;2;1;1;2;;.;5414;80;8010;
20240522;05;2024;7788115;1;3;1;70;;1;998.93013561;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788116;1;1;1;70;;1;825.57662791;47;1;;;;;;;;;1;48;3;3;4;1;2;2;;2;;.;5131;56;5611;
20240522;05;2024;7788116;1;4;1;70;;1;825.57662791;47;1;;;;;;;;;1;96;2;4;1;3;2;2;;2;;.;9412;56;5611;
20240522;05;2024;7788117;1;1;1;70;;1;1076.7935594;47;1;;;;;1;;24;400000;1;36;0;3;1;3;2;2;;2;;.;5223;47;4771;
20240522;05;2024;7788118;1;1;1;70;;1;1383.0926063;47;;2;1;192;1;;;48;1300000;1;60;0;3;4;10;2;2;;2;;3257;3257;84;8412;
20240522;05;2024;7788118;1;2;1;70;;1;1383.0926063;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788118;1;3;1;70;;1;1383.0926063;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788121;1;3;1;70;;1;1203.6676746;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788123;1;1;1;70;;1;961.0962791;47;;1;1;10;1;;;48;1300000;1;36;0;3;1;2;2;2;;2;;5223;5223;47;4711;
20240522;05;2024;7788126;1;1;1;70;;1;1076.7935594;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788129;1;2;1;70;;2;639.14014378;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788129;1;3;1;70;;2;639.14014378;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788130;1;3;1;70;;2;1022.3933204;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788131;1;2;1;70;;2;815.71796752;47;1;;;;;;;;;1;120;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788133;1;2;1;70;;2;1203.1249184;47;1;;;;;;;;;1;24;3;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788138;1;2;1;70;;2;1335.4733742;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788138;1;3;1;70;;2;1335.4733742;47;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240522;05;2024;7788139;1;2;1;70;;2;750.20313287;47;1;;;;;;;;;1;9;3;8;1;4;2;2;;2;;.;9412;56;5611;
20240522;05;2024;7788141;1;1;1;70;;2;1119.4071612;47;1;;;;;;;;;1;24;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788144;1;3;1;70;;2;1019.9966944;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788145;1;2;1;70;;2;1000.3515705;47;1;;;;;;;;;1;4;0;8;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788146;1;2;1;70;;2;1005.1436174;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788147;1;2;1;70;;2;936.65033249;47;1;;;;;;;;;1;9;0;8;4;1;2;2;;2;;.;9329;96;9609;
20240522;05;2024;7788148;1;1;1;70;;1;801.72327494;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788149;1;1;1;70;;1;925.94615111;25;1;;;;;;;;;1;60;2;5;4;3;2;2;;2;;.;6112;01;0123;
20240522;05;2024;7788149;1;2;1;70;;1;925.94615111;25;1;;;;;;;;;1;130;0;4;4;4;2;2;;2;;.;6112;01;0123;
20240522;05;2024;7788150;1;1;1;70;;2;1688.0490202;25;1;;;;;;;;;1;100;1;4;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788150;1;2;1;70;;2;1688.0490202;25;1;;;;;;;;;1;70;1;4;2;10;2;3;;2;;.;8342;84;8414;
20240522;05;2024;7788151;1;1;1;70;;2;1499.6751465;25;1;;;;;;;;;1;120;1;4;3;2;2;2;;2;;.;5120;97;9700;
20240522;05;2024;7788153;1;1;1;70;;2;1688.0490202;25;1;;;;;;;;;1;240;1;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788155;1;1;1;70;;1;1328.5620354;25;1;;;;;;;;;1;384;0;5;1;10;2;3;;2;;.;3313;64;6412;
20240522;05;2024;7788158;1;2;1;70;;1;935.53348886;25;1;;;;;;;;;1;48;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788159;1;1;1;70;;1;935.53348886;25;1;;;;;;;;;1;300;0;5;2;10;2;3;;2;;.;1212;64;6412;
20240522;05;2024;7788159;1;2;1;70;;1;935.53348886;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788162;1;3;1;70;;1;1635.4872523;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788164;1;1;1;70;;1;1241.7088621;25;1;;;;;;;;;1;150;0;4;1;10;2;3;;2;;.;8211;29;2910;
20240522;05;2024;7788164;1;2;1;70;;1;1241.7088621;25;1;;;;;;;;;1;564;0;8;1;10;2;2;;2;;.;9629;46;4620;
20240522;05;2024;7788165;1;1;1;70;;1;1044.4377366;25;1;;;;;;;;;1;60;0;6;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788165;1;2;1;70;;1;1044.4377366;25;;2;1;144;4;;;48;1500000;1;36;0;8;4;1;2;2;;2;;7111;7111;41;4111;
20240522;05;2024;7788167;1;1;1;70;;1;1330.3379201;25;1;;;;;;;;;1;288;0;4;1;7;2;2;;2;;.;9112;85;8530;
20240522;05;2024;7788167;1;2;1;70;;1;1330.3379201;25;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;9112;81;8121;
20240522;05;2024;7788169;1;4;1;70;;1;2048.7909886;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788171;1;1;1;70;;1;1473.6951664;25;1;;;;;;;;;1;96;0;1;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788175;1;3;1;70;;2;2130.6099219;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788176;1;2;1;70;;2;2182.8373591;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788176;1;4;1;70;;2;2182.8373591;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788176;1;5;1;70;;2;2182.8373591;25;1;;;;;;;;;1;5;0;8;1;3;2;2;;2;;.;9313;41;4111;
20240522;05;2024;7788177;1;1;1;70;;2;1545.9836189;25;1;;;;;;;;;1;18;0;6;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788177;1;2;1;70;;2;1545.9836189;25;;1;1;8;1;;;48;1300000;1;2;0;6;1;10;2;2;;2;;4110;5230;80;8010;
20240522;05;2024;7788177;1;4;1;70;;2;1545.9836189;25;1;;;;;;;;;1;24;0;6;1;4;2;2;;2;;.;5223;47;4771;
20240522;05;2024;7788178;1;2;1;70;;2;1284.7991909;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788178;1;3;1;70;;2;1284.7991909;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788178;1;4;1;70;;2;1284.7991909;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788179;1;2;1;70;;2;770.72224227;25;;2;1;50;1;;;47;1300000;1;36;0;9;1;2;2;2;;1;20000;6113;5131;56;5619;
20240522;05;2024;7788180;1;1;1;70;;2;772.43535875;25;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9211;01;0123;
20240522;05;2024;7788181;1;2;1;70;;2;2333.2116695;25;1;;;;;;;;;1;24;0;3;1;7;2;2;;2;;.;9214;01;0125;
20240522;05;2024;7788182;1;2;1;70;;2;2528.7642265;25;1;;;;;;;;;1;120;0;3;1;10;2;2;;2;;.;9214;01;0125;
20240522;05;2024;7788183;1;1;1;70;;2;772.43535875;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788184;1;1;1;70;;2;1092.8212675;25;1;;;;;;;;;1;120;0;3;1;3;2;2;;2;;.;5223;47;4755;
20240522;05;2024;7788184;1;2;1;70;;2;1092.8212675;25;1;;;;;;;;;1;240;0;4;6;2;2;2;;2;;.;5223;47;4755;
20240522;05;2024;7788184;1;5;1;70;;2;1092.8212675;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788185;1;2;1;70;;2;749.06955435;25;1;;;;;;;;;1;8;0;2;1;3;2;2;;2;;.;9334;47;4711;
20240522;05;2024;7788185;1;3;1;70;;2;749.06955435;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788189;1;2;1;70;;2;2587.8009107;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788190;1;1;1;70;;2;869.46079856;25;1;;;;;;;;;1;180;0;5;4;10;2;3;;2;;.;8323;10;1040;
20240522;05;2024;7788190;1;2;1;70;;2;869.46079856;25;1;;;;;;;;;1;480;0;3;1;6;2;2;;2;;.;8153;14;1410;
20240522;05;2024;7788191;1;2;1;70;;2;749.06955435;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788192;1;2;1;70;;2;1256.229627;25;1;;;;;;;;;1;6;0;4;1;2;2;2;;2;;.;5120;56;5611;
20240522;05;2024;7788193;1;1;1;70;;2;1891.2054541;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788195;1;2;1;70;;1;7156.7937991;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788195;1;4;1;70;;1;7156.7937991;25;1;;;;;;;;;1;48;0;4;1;10;2;2;;2;;.;8332;06;0610;
20240522;05;2024;7788196;1;1;1;70;;1;6645.4556448;25;1;;;;;;;;;1;7;5;4;1;9;2;2;;2;;.;8331;49;4921;
20240522;05;2024;7788198;1;1;1;70;;1;7120.4655723;25;1;;;;;;;;;1;120;0;5;2;10;2;2;;2;;.;4225;84;8413;
20240522;05;2024;7788200;1;1;1;70;;1;4909.0587133;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788200;1;2;1;70;;1;4909.0587133;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788213;1;1;1;70;;1;5014.0180297;25;1;;;;;;;;;1;180;0;4;1;5;2;2;;2;;.;8332;46;4661;
20240522;05;2024;7788213;1;2;1;70;;1;5014.0180297;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788215;1;1;1;70;;2;1321.8398412;25;1;;;;;;;;;1;164;5;5;2;10;2;2;;2;;.;5414;85;8511;
20240522;05;2024;7788215;1;2;1;70;;2;1321.8398412;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788215;1;3;1;70;;2;1321.8398412;25;;1;1;3;1;;;48;2000000;1;1;4;8;1;7;2;2;;2;;2142;2142;85;8530;
20240522;05;2024;7788215;1;4;1;70;;2;1321.8398412;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788215;1;5;1;70;;2;1321.8398412;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788217;1;2;1;70;;2;616.90177013;25;1;;;;;;;;;1;96;0;3;1;10;2;2;;2;;.;5230;47;4711;
20240522;05;2024;7788217;1;3;1;70;;2;616.90177013;25;;2;1;47;1;;;47;3400000;1;0;2;8;2;10;2;2;;2;;2330;2330;85;8530;
20240522;05;2024;7788217;1;5;1;70;;2;616.90177013;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788218;1;1;1;70;;2;957.00564204;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788218;1;2;1;70;;2;957.00564204;25;1;;;;;;;;;1;72;5;1;7;2;2;2;;2;;.;9211;01;0124;
20240522;05;2024;7788220;1;1;1;70;;2;716.05086948;25;1;;;;;;;;;1;178;0;5;2;10;2;2;;2;;.;0310;84;8422;
20240522;05;2024;7788220;1;2;1;70;;2;716.05086948;25;1;;;;;;;;;1;240;0;3;1;10;2;2;;2;;.;8153;15;1512;
20240522;05;2024;7788221;1;2;1;70;;2;716.05086948;25;1;;;;;;;;;1;166;5;4;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788223;1;1;1;70;;2;716.05086948;25;;2;1;48;4;;;48;1500000;1;0;2;8;4;2;2;2;;2;;7111;7111;41;4111;
20240522;05;2024;7788223;1;2;1;70;;2;716.05086948;25;1;;;;;;;;;1;160;0;7;1;8;2;2;;2;;.;8153;14;1410;
20240522;05;2024;7788228;1;1;1;70;;2;716.05086948;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788231;1;1;1;70;;1;7779.4694999;25;1;;;;;;;;;1;72;5;4;4;1;2;2;;2;;.;3322;47;4792;
20240522;05;2024;7788232;1;2;1;70;;1;4456.9049153;25;1;;;;;;;;;1;504;0;3;2;10;2;2;;2;;.;4120;84;8412;
20240522;05;2024;7788233;1;2;1;70;;1;7914.6874243;25;1;;;;;;;;;1;36;5;9;1;6;2;2;;2;;.;4415;41;4111;
20240522;05;2024;7788237;1;1;1;70;;1;6329.3027309;25;1;;;;;;;;;1;168;0;5;2;10;2;2;;2;;.;2330;85;8530;
20240522;05;2024;7788238;1;4;1;70;;1;7884.5213693;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788239;1;2;1;70;;1;4456.9049153;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788240;1;1;1;70;;1;7715.1697466;25;;2;1;16;4;;;40;2500000;1;120;0;3;1;10;2;2;;2;;3322;3322;49;4923;
20240522;05;2024;7788248;1;2;1;70;;2;935.20979856;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788249;1;2;1;70;;2;1508.8961375;25;1;;;;;;;;;1;48;5;9;1;5;2;2;;2;;.;5223;47;4771;
20240522;05;2024;7788254;1;1;1;70;;2;1375.0991357;25;1;;;;;;;;;1;2;0;3;7;3;2;2;;2;;.;9211;01;0121;
20240522;05;2024;7788255;1;1;1;70;;2;1493.1578334;25;;2;1;28;1;;;48;1300000;1;7;5;8;1;6;2;2;;1;300000;5414;5414;68;6820;
20240522;05;2024;7788257;1;1;1;70;;2;954.67117951;25;1;;;;;;;;;1;180;1;3;1;2;2;2;;2;;.;9112;81;8121;
20240522;05;2024;7788258;1;2;1;70;;2;2082.5824765;25;1;;;;;;;;;1;60;5;3;1;4;2;2;;2;;.;5131;10;1081;
20240522;05;2024;7788260;1;1;1;70;;2;716.05086948;25;1;;;;;;;;;1;12;5;4;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788260;1;2;1;70;;2;716.05086948;25;1;;;;;;;;;1;12;5;4;3;2;2;2;;2;;.;9212;97;9700;
20240522;05;2024;7788262;1;1;1;70;;2;716.05086948;25;1;;;;;;;;;1;48;0;4;4;2;2;2;;2;;.;6111;01;0124;
20240522;05;2024;7788262;1;2;1;70;;2;716.05086948;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788264;1;2;1;70;;2;2943.5948372;25;1;;;;;;;;;1;24;0;3;4;1;2;2;;2;;.;9211;01;0161;
20240522;05;2024;7788265;1;2;1;70;;1;456.93504422;18;;1;1;4;1;;;48;2500000;1;1;0;8;1;6;2;2;;2;;2634;2634;42;4290;
20240522;05;2024;7788267;1;1;1;70;;1;344.00963238;18;1;;;;;1;;24;650000;1;156;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240522;05;2024;7788267;1;2;1;70;;1;344.00963238;18;1;;;;;2;3;;1300000;1;1;2;3;1;4;2;2;;2;;.;5131;10;1081;
20240522;05;2024;7788268;1;1;1;70;;1;549.8109796;18;1;;;;;2;5;;1300000;1;60;0;4;1;5;2;2;;2;;.;5120;56;5611;
20240522;05;2024;7788268;1;2;1;70;;1;549.8109796;18;;1;1;12;4;;;60;2600000;1;87;0;4;1;3;2;3;;2;;1412;9313;41;4111;
20240522;05;2024;7788268;1;3;1;70;;1;549.8109796;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788271;1;1;1;70;;1;261.64719402;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788272;1;2;1;70;;1;457.83267772;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788273;1;1;1;70;;1;261.64719402;18;1;;;;;;;;;1;72;0;8;2;10;2;2;;2;;.;9112;84;8412;
20240522;05;2024;7788274;1;1;1;70;;1;262.80625591;18;1;;;;;;;;;1;12;0;7;4;1;2;2;;2;;.;1420;47;4711;
20240522;05;2024;7788274;1;2;1;70;;1;262.80625591;18;1;;;;;;;;;1;156;0;4;4;1;2;2;;2;;.;1311;01;0121;
20240522;05;2024;7788275;1;1;1;70;;1;292.88553832;18;;1;1;8;1;;;42;500000;1;36;0;1;4;1;2;2;;2;;9412;5223;56;5619;
20240522;05;2024;7788278;1;1;1;70;;1;215.85893507;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788279;1;2;1;70;;1;420.30849779;18;1;;;;;;;;;1;1;0;7;4;1;2;2;;2;;.;5223;56;5619;
20240522;05;2024;7788279;1;3;1;70;;1;420.30849779;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788279;1;4;1;70;;1;420.30849779;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788281;1;1;1;70;;1;284.4104745;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788282;1;1;1;70;;1;215.85893507;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788284;1;2;1;70;;1;216.81516113;18;1;;;;;;;;;1;144;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788285;1;1;1;70;;1;215.85893507;18;1;;;;;;;;;1;102;0;4;5;2;2;3;;2;;.;6121;01;0141;
20240522;05;2024;7788286;1;1;1;70;;1;216.81516113;18;1;;;;;;;;;1;42;0;4;5;2;2;2;;2;;.;6121;01;0141;
20240522;05;2024;7788286;1;2;1;70;;1;216.81516113;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788287;1;2;1;70;;1;376.97141148;18;1;;;;;1;;48;1300000;1;164;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788288;1;2;1;70;;1;284.4104745;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788290;1;2;1;70;;2;375.93641801;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788292;1;2;1;70;;2;596.26453893;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788294;1;1;1;70;;2;205.38307896;18;1;;;;;;;;;1;180;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240522;05;2024;7788294;1;3;1;70;;2;205.38307896;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788295;1;1;1;70;;2;205.38307896;18;1;;;;;;;;;1;120;0;4;3;2;2;2;;2;;.;9111;97;9700;
20240522;05;2024;7788297;1;2;1;70;;2;422.71440614;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788298;1;2;1;70;;2;698.32907448;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240522;05;2024;7788299;1;2;1;70;;2;422.71440614;18;;1;1;3;1;;;48;1000000;2;;;;;;;2;;2;;5223;;;;
20240522;05;2024;7788300;1;2;1;70;;2;608.23389554;18;1;;;;;;;;;1;72;0;3;4;1;2;2;;2;;.;9211;01;0123;
20240522;05;2024;7788301;1;2;1;70;;2;676.67047908;18;1;;;;;;;;;1;24;0;3;4;1;2;2;;2;;.;9111;81;8121;
